   2.1472100e+00	   1.4104474e+00	   2.6716942e+04	   3.1241000e-11	   1.1619532e+03	   0.0000000e+00	   0.0000000e+00	
   2.1472100e+00	   1.5505581e+00	   2.1936169e+04	   3.1117100e-11	   1.1955239e+03	   0.0000000e+00	   0.0000000e+00	
   2.1472100e+00	   1.9070912e+00	   2.1079767e+04	   3.0893300e-11	   1.1972170e+03	   0.0000000e+00	   0.0000000e+00	
   2.1472100e+00	   1.2105354e+00	   1.7456901e+04	   3.0445900e-11	   1.2300098e+03	   0.0000000e+00	   0.0000000e+00	
   2.1472100e+00	   2.7762828e+00	   3.0242715e+04	   3.1888500e-11	   1.3760284e+03	   0.0000000e+00	   0.0000000e+00	
   2.1472100e+00	   3.1059429e+00	   2.6162463e+04	   3.2037900e-11	   1.3433925e+03	   0.0000000e+00	   0.0000000e+00	
   2.1472100e+00	   3.5821606e+00	   2.0388126e+04	   3.2041900e-11	   1.0637246e+03	   0.0000000e+00	   0.0000000e+00	
   2.1472100e+00	   3.7869183e+00	   4.2115175e+04	   3.2073900e-11	   2.5668668e+03	   0.0000000e+00	   0.0000000e+00	
   2.1472100e+00	   2.8639747e+00	   3.7098803e+04	   3.1923000e-11	   3.1752807e+03	   0.0000000e+00	   0.0000000e+00	
   2.1472100e+00	   3.8431533e+00	   4.4678908e+04	   3.1745900e-11	   3.5537861e+03	   0.0000000e+00	   0.0000000e+00	
   2.1472100e+00	   3.2301102e+00	   2.3333177e+04	   3.1659300e-11	   2.7266900e+03	   0.0000000e+00	   0.0000000e+00	
   2.1472100e+00	   2.1313568e+00	   5.0315349e+04	   3.1656400e-11	   1.7076089e+03	   0.0000000e+00	   0.0000000e+00	
   2.1472100e+00	   2.3127156e+00	   2.6110601e+04	   3.1756800e-11	   1.1747833e+03	   0.0000000e+00	   0.0000000e+00	
   2.1472100e+00	   2.0444282e+00	   2.9433383e+04	   3.1707500e-11	   1.4735617e+03	   0.0000000e+00	   0.0000000e+00	
   2.1472100e+00	   3.0186815e+00	   3.6845736e+04	   3.1527100e-11	   1.5290138e+03	   0.0000000e+00	   0.0000000e+00	
   2.1472100e+00	   2.9063224e+00	   2.8281298e+04	   3.1446500e-11	   1.5559378e+03	   0.0000000e+00	   0.0000000e+00	
   2.1472100e+00	   2.3010800e+00	   2.1089657e+04	   3.1225600e-11	   1.5742599e+03	   0.0000000e+00	   0.0000000e+00	
   2.1472100e+00	   1.8414622e+00	   1.7561653e+04	   3.0836300e-11	   1.5549268e+03	   0.0000000e+00	   0.0000000e+00	
   2.1472100e+00	   2.6220493e+00	   2.3207157e+04	   3.1810900e-11	   1.1053484e+03	   0.0000000e+00	   0.0000000e+00	
   2.1472100e+00	   3.3303817e+00	   2.6684592e+04	   3.1980100e-11	   1.2500000e+03	   0.0000000e+00	   0.0000000e+00	
   2.1472100e+00	   2.9955177e+00	   2.8904588e+04	   3.1932000e-11	   1.4745468e+03	   0.0000000e+00	   0.0000000e+00	
   2.1472100e+00	   2.7184833e+00	   2.6903668e+04	   3.1999400e-11	   1.9783452e+03	   0.0000000e+00	   0.0000000e+00	
   2.1472100e+00	   2.6637968e+00	   2.8421719e+04	   3.1672900e-11	   2.0734481e+03	   0.0000000e+00	   0.0000000e+00	
   2.1472100e+00	   4.4624101e+00	   3.8973269e+04	   3.1619000e-11	   2.5735705e+03	   0.0000000e+00	   0.0000000e+00	
   2.1472100e+00	   4.5079331e+00	   3.0880836e+04	   3.1479000e-11	   2.4902092e+03	   0.0000000e+00	   0.0000000e+00	
   2.1472100e+00	   2.6345766e+00	   8.2434371e+04	   3.1842400e-11	   2.9241720e+03	   0.0000000e+00	   0.0000000e+00	
   2.1472100e+00	   2.8036980e+00	   1.3680553e+05	   3.1814100e-11	   4.8985718e+03	   0.0000000e+00	   0.0000000e+00	
   2.1472100e+00	   2.3245920e+00	   9.2440084e+04	   3.1715100e-11	   4.0825743e+03	   0.0000000e+00	   0.0000000e+00	
   2.1472100e+00	   2.3197899e+00	   1.0420210e+05	   3.1552700e-11	   5.0384095e+03	   0.0000000e+00	   0.0000000e+00	
   2.1472100e+00	   2.3416034e+00	   7.3398099e+04	   3.1556100e-11	   5.0420135e+03	   0.0000000e+00	   0.0000000e+00	
   2.1472100e+00	   2.3426207e+00	   8.1684437e+04	   3.1352500e-11	   6.5057830e+03	   0.0000000e+00	   0.0000000e+00	
   2.1472100e+00	   4.0001680e+00	   5.1262215e+04	   3.1393600e-11	   4.1479150e+03	   0.0000000e+00	   0.0000000e+00	
   2.1472100e+00	   3.8019049e+00	   2.3208163e+04	   3.2339600e-11	   1.4645478e+03	   0.0000000e+00	   0.0000000e+00	
   2.1472100e+00	   3.8719629e+00	   2.5776834e+04	   3.2375600e-11	   1.9177909e+03	   0.0000000e+00	   0.0000000e+00	
   2.1472100e+00	   3.8706784e+00	   1.9384630e+04	   3.2273500e-11	   1.7627219e+03	   0.0000000e+00	   0.0000000e+00	
   2.1472100e+00	   4.0762291e+00	   2.3348066e+04	   3.2128300e-11	   2.3495950e+03	   0.0000000e+00	   0.0000000e+00	
   2.1472100e+00	   3.7623145e+00	   1.8493104e+04	   3.1889300e-11	   2.2432813e+03	   0.0000000e+00	   0.0000000e+00	
   2.1472100e+00	   3.7818373e+00	   6.4216135e+04	   3.2048800e-11	   3.0368643e+03	   0.0000000e+00	   0.0000000e+00	
   2.1472100e+00	   3.9396117e+00	   2.8865345e+04	   3.1815100e-11	   1.4047848e+03	   0.0000000e+00	   0.0000000e+00	
   2.1472100e+00	   3.0456237e+00	   2.6426576e+04	   3.1632000e-11	   1.7022897e+03	   0.0000000e+00	   0.0000000e+00	
   2.1472100e+00	   4.1706173e+00	   2.4859267e+04	   3.1570100e-11	   1.6944192e+03	   0.0000000e+00	   0.0000000e+00	
   2.1472100e+00	   2.4683575e+00	   1.4330095e+04	   3.1141700e-11	   1.4168878e+03	   0.0000000e+00	   0.0000000e+00	
   2.1472100e+00	   3.6723404e+00	   2.8315046e+04	   3.2077800e-11	   1.4595949e+03	   0.0000000e+00	   0.0000000e+00	
   2.1472100e+00	   4.3733291e+00	   4.5562043e+04	   3.2193800e-11	   2.7525226e+03	   0.0000000e+00	   0.0000000e+00	
   2.1472100e+00	   3.4218344e+00	   3.7747541e+03	   3.2266300e-11	   3.3740475e+03	   0.0000000e+00	   0.0000000e+00	
   2.1472100e+00	   3.4454606e+00	   2.8914343e+04	   3.2125600e-11	   3.1549466e+03	   0.0000000e+00	   0.0000000e+00	
   2.1472100e+00	   3.3125292e+00	   2.6669152e+04	   3.1750400e-11	   3.2284093e+03	   0.0000000e+00	   0.0000000e+00	
   2.1472100e+00	   3.7564604e+00	   7.3909645e+03	   3.2393300e-11	   5.4018359e+02	   0.0000000e+00	   0.0000000e+00	
   2.1472100e+00	   3.6459537e+00	   6.3732630e+04	   3.2203300e-11	   4.3746687e+03	   0.0000000e+00	   0.0000000e+00	
   2.1472100e+00	   3.7828408e+00	   6.3721849e+04	   3.2461200e-11	   5.5654280e+03	   0.0000000e+00	   0.0000000e+00	
   2.1472100e+00	   3.8684487e+00	   4.4629162e+04	   3.2156900e-11	   4.6525922e+03	   0.0000000e+00	   0.0000000e+00	
   2.1472100e+00	   3.8457339e+00	   2.7053088e+04	   3.2195200e-11	   3.5694274e+03	   0.0000000e+00	   0.0000000e+00	
   2.1472100e+00	   4.8618218e+00	   1.3300649e+04	   3.2450800e-11	   1.1678086e+03	   0.0000000e+00	   0.0000000e+00	
   2.1472100e+00	   4.8941446e+00	   1.7466721e+04	   3.2399900e-11	   1.8069833e+03	   0.0000000e+00	   0.0000000e+00	
   2.1472100e+00	   4.9603814e+00	   1.9931184e+04	   3.2367500e-11	   2.4898274e+03	   0.0000000e+00	   0.0000000e+00	
   2.1472100e+00	   3.0513688e+00	   1.9388791e+04	   3.1791600e-11	   1.4665985e+03	   0.0000000e+00	   0.0000000e+00	
   2.1472100e+00	   3.0658844e+00	   1.6342645e+04	   3.1690100e-11	   1.5403704e+03	   0.0000000e+00	   0.0000000e+00	
   2.1472100e+00	   3.0518679e+00	   1.3275059e+04	   3.1374800e-11	   1.3711112e+03	   0.0000000e+00	   0.0000000e+00	
   2.1472100e+00	   4.4182030e+00	   1.9366493e+04	   3.2199700e-11	   1.5277347e+03	   0.0000000e+00	   0.0000000e+00	
   2.1472100e+00	   4.6541423e+00	   1.7491729e+04	   3.2407200e-11	   1.8571201e+03	   0.0000000e+00	   0.0000000e+00	
   2.1472100e+00	   5.0317448e+00	   1.5767716e+04	   3.2180700e-11	   1.8051622e+03	   0.0000000e+00	   0.0000000e+00	
   2.1472100e+00	   4.7808782e+00	   6.0804026e+03	   3.2564800e-11	   5.9983042e+02	   0.0000000e+00	   0.0000000e+00	
   2.1472100e+00	   4.8138473e+00	   3.8405280e+04	   3.2557800e-11	   3.9116241e+03	   0.0000000e+00	   0.0000000e+00	
   2.1472100e+00	   4.8602741e+00	   5.3240525e+04	   3.2420200e-11	   6.5322191e+03	   0.0000000e+00	   0.0000000e+00	
   2.1472100e+00	   6.1859485e+00	   3.7463958e+03	   3.2756800e-11	   5.2239783e+02	   0.0000000e+00	   0.0000000e+00	
   2.1472100e+00	   3.6105347e+00	   1.4458624e+04	   3.1621300e-11	   1.5586032e+03	   0.0000000e+00	   0.0000000e+00	
   2.1472100e+00	   4.9101479e+00	   5.8150786e+04	   3.2490000e-11	   7.1026467e+03	   0.0000000e+00	   0.0000000e+00	
   2.1472100e+00	   5.7449398e+00	   1.3523400e+04	   3.2590700e-11	   1.6497304e+03	   0.0000000e+00	   0.0000000e+00	
